path,#multi,nodes,type
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_6291_x15236_y3478.swc,3,"[17459, 19947, 50406]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00122.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00103.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17782_3487_x11014_y17041.swc,2,"[20496, 53558]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7188_x11060_y3637.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00024.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00031.swc,1,[12800],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01031.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17782_3284_x11909_y16428.swc,1,[29882],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00020.swc,1,[6797],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00145.swc,1,[777],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5995_x24812_y3143.swc,1,[14279],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00175.swc,5,"[5769, 9831, 12358, 12965, 27131]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00053.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_4772_x9038_y27257.swc,1,[17200],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00029.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18047_00047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00124.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00025.swc,1,[15004],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_2801_x11376_y11451.swc,4,"[352, 608, 13961, 61829]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5730_x15780_y13638.swc,1,[7518],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01050.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00037.swc,2,"[1730, 4306]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191807_5921_x4355_y21421.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00204.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_6854_x10735_y2978.swc,2,"[7759, 12617]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00034.swc,1,[4198],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3783_x28846_y9268.swc,3,"[5886, 16572, 24502]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00006.swc,4,"[4057, 5349, 5960, 6836]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4347_x8166_y4281.swc,1,[12973],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_6338_x12092_y5845.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_7692_x10145_y15241.swc,5,"[5129, 5146, 5652, 15906, 21232]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00062.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\210254_3271_x15413_y13333.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00009.swc,1,[1763],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00133.swc,2,"[4248, 7040]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00128.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\210254_4149_x16164_y21238.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00351.swc,1,[166],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01100.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01082.swc,1,[18131],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3229_x12413_y11831.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00018.swc,1,[16154],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00122.swc,2,"[5171, 9970]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00149.swc,1,[8679],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18461_4862_x17603_y2198.swc,1,[11601],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_5158_x9017_y25877.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01047.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00561.swc,5,"[4317, 15891, 17363, 23074, 24462]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00172.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_5507_x14812_y14221.swc,1,[6240],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00042.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3937_x5000_y8198.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00143.swc,2,"[3981, 9867]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00054.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_3848_x8903_y23965.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4473_x25161_y6054.swc,1,[249],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00054.swc,3,"[6305, 12144, 18500]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00033.swc,1,[2556],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_5459_x9646_y5477.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_3855_x11412_y8044.swc,5,"[4160, 9593, 37161, 37398, 45651]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00041.swc,6,"[327, 1218, 1671, 8380, 8879, 16004]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00095.swc,2,"[3797, 4883]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00120.swc,1,[3497],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00219.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00101.swc,1,[19041],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01114.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00263.swc,4,"[3787, 7368, 10281, 13908]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00176.swc,5,"[10054, 14622, 20260, 21077, 22980]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00250.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00145.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_3819_x16144_y41186.swc,2,"[5013, 14964]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4047_x27203_y7787.swc,1,[49614],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18452_5511_x26566_y3403.swc,3,"[4857, 7237, 8935]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00277.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5692_x6534_y3440.swc,1,[8391],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01043.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00049.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00460.swc,3,"[5593, 7145, 8289]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4202_x26848_y7080.swc,2,"[11120, 11567]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4426_x7611_y4421.swc,2,"[620, 12881]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4599_x7153_y3640.swc,1,[4881],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00147.swc,1,[26],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00072.swc_stamp_2021_05_20_15_27.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00058.swc,2,"[1451, 7990]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_2903_x13633_y8787.swc,3,"[9659, 14236, 34599]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17788_3709_x6000_y8213.swc,1,[7586],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00036.swc,4,"[6110, 9879, 15230, 15391]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_6801_x7432_y4405.swc,2,"[28009, 48541]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00291.swc,2,"[3764, 24164]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3482_x7077_y5660.swc,2,"[289, 3393]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_3338_x3396_y21865.swc,1,[223],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00018.swc,6,"[2296, 2991, 6796, 8051, 8257, 13247]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00028.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17300_3426_x20339_y44872.swc,2,"[30940, 52065]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00148.swc,2,"[2737, 17726]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00206.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00206.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00029.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17543_3705_x9619_y20864.swc,4,"[1395, 2856, 3480, 6883]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00008.swc,2,"[1279, 8591]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00086.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3781_x6715_y11703.swc,2,"[1315, 4327]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00159.swc,1,[8236],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01130.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_7001_x5738_y6470.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01073.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18047_2622_x11862_y12983.swc,3,"[2218, 3495, 6501]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_4599_x8181_y6776.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17787_00014.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_3140_x5204_y12992.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00052.swc,1,[2436],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00121.swc,4,"[320, 1166, 11813, 18521]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00001.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_6085_x20833_y6331.swc,3,"[31590, 54922, 61597]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00036.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_2047_x3016_y12128.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00128.swc_stamp_2021_05_21_16_47.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00209.swc,1,[54572],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00063.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4984_x30860_y8156.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4468_x23035_y7089.swc,4,"[10071, 13285, 35648, 35818]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_4496_x31014_y8304.swc,3,"[7033, 9799, 11379]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00042.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00292.swc,2,"[17622, 19698]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\182724_2238_x7096_y20268.swc,3,"[2867, 3012, 3652]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3634_x5750_y7170.swc,4,"[264, 2513, 3472, 10359]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00184.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_4749_x31789_y8895.swc,2,"[5822, 10008]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00016.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00020.swc,1,[3380],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3547_x21769_y7449.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4392_x7633_y13301.swc,2,"[384, 13277]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00117.swc,5,"[2286, 20829, 27816, 40635, 40646]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00036.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3239_x6605_y6691.swc,1,[12021],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4517_x31548_y11591.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191807_4923_x7499_y24194.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4824_x31628_y8902.swc,1,[10611],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4768_x26326_y6150.swc,1,[43980],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01126.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_6405_x11428_y4397.swc,4,"[685, 2636, 6635, 8708]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00016.swc,5,"[15, 1181, 18633, 19023, 22490]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00028.swc,9,"[1920, 4384, 4923, 4941, 5788, 13143, 14811, 14859, 16377]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3429_x12632_y10625.swc,1,[4],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01013.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00028.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00159.swc,4,"[13885, 17403, 22693, 25557]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3626_x29809_y12585.swc,2,"[69, 461]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18458_00419.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00073.swc,2,"[1516, 6894]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00051.swc,7,"[45, 481, 3624, 11151, 19546, 22229, 35678]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_4648_x14941_y16268.swc,1,[1583],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00006.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_4831_x27808_y6496.swc,2,"[12, 3449]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4511_x11720_y4070.swc,1,[3350],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00075.swc,1,[5797],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17109_2401_x9695_y9693.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18464_00082.swc,2,"[2941, 4205]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00037.swc,2,"[2905, 3181]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_5305_x7877_y31450.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17543_4926_x5833_y20277.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01134.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00045.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_3029_x12820_y24699.swc,2,"[664, 67744]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01015.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18867_7790_x21511_y18480.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18462_00062.swc,1,[7250],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18463_00003.swc,3,"[484, 2092, 3112]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_3634_x20027_y5437.swc,2,"[329, 653]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3207_x27726_y9448.swc,3,"[6, 22023, 24038]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00028.swc,1,[10442],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_6084_x5026_y7787.swc,1,[4765],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4414_x15653_y4273.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01074.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17781_00001.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_3248_x2473_y15212.swc,2,"[9152, 65679]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18864_00040.swc,1,[32537],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01119.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4301_x20547_y5218.swc,1,[12873],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00033.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_3799_x26336_y7466.swc,2,"[11694, 13375]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00288.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00081.swc,4,"[6406, 6433, 14334, 24869]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00245.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00132.swc,4,"[16392, 17437, 17964, 20013]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00116.swc,3,"[8507, 16214, 26041]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_00144.swc,4,"[16911, 21654, 22249, 27701]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18457_00102.swc,6,"[3198, 3587, 10598, 13608, 19024, 19420]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00149.swc,3,"[3880, 5675, 10783]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18453_6316_x30559_y4743.swc,1,[3455],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00066.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00075.swc,2,"[2152, 5265]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18465_00057.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_4912_x19648_y8510.swc,3,"[1542, 4414, 6831]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\191812_5922_x4572_y8645.swc,1,[4545],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_01011.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18455_3718_x10944_y12140.swc,1,[9655],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18868_5242_x9858_y5968.swc,1,[336],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5024_x5544_y5480.swc,4,"[2086, 40213, 46805, 51188]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00020.swc,5,"[12022, 12028, 24418, 24694, 25433]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17545_00150.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18869_5033_x23046_y6158.swc,2,"[104, 1243]",R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\18454_00062.swc_stamp_2021_05_20_15_10.ano.eswc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\17302_00062.swc,0,[],R1741
Z:\SEU-ALLEN\Projects\fullNeurons\V2022_08_10\manual_final\R1741\236174_6855_x15550_y29832.swc,2,"[828, 36682]",R1741
